client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_13905,23,98000,OWN,6,EDUCATION,D,10000,18.07,0,0.1,Y,3,Female,Married,PhD,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.102040816,13160.19006,0.23632847,1,0.073360828,0
CUST_13906,21,98000,MORTGAGE,5,PERSONAL,B,6000,10.59,0,0.06,N,4,Female,Divorced,Bachelor,UK,England,London,51.5074,-0.1278,Part-time,12,0.06122449,9573.950306,0.15891786,3,0.185797976,0
CUST_13907,24,98000,MORTGAGE,8,PERSONAL,B,6500,11.11,0,0.07,N,3,Female,Married,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.066326531,19301.11514,0.263276685,2,0.212272918,0
CUST_13908,25,54000,RENT,2,PERSONAL,B,14000,10.99,0,0.26,N,4,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Unemployed,24,0.259259259,15761.68704,0.551142353,3,0.167720353,0
CUST_13909,25,86000,MORTGAGE,9,HOMEIMPROVEMENT,B,5000,10.36,1,0.06,N,2,Male,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.058139535,23814.16755,0.33504846,4,0.454388996,1
CUST_13910,22,54000,RENT,0,MEDICAL,A,14000,7.14,0,0.26,N,2,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.259259259,7727.622552,0.402363381,6,0.701475714,1
CUST_13911,22,98000,MORTGAGE,5,EDUCATION,D,25000,14.46,0,0.26,N,3,Male,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.255102041,8408.997773,0.340908141,2,0.081785323,0
CUST_13912,24,98000,MORTGAGE,,MEDICAL,A,5000,5.79,0,0.05,N,2,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,36,0.051020408,23980.48185,0.295719203,2,0.82601921,2
CUST_13913,23,98000,MORTGAGE,7,VENTURE,A,10000,,0,0.1,N,4,Female,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.102040816,7628.345639,0.179881078,6,0.790417857,2
CUST_13914,22,48000,RENT,1,PERSONAL,C,14000,13.92,1,0.29,N,3,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.291666667,9989.048084,0.499771835,2,0.43000985,1
CUST_13915,25,86000,MORTGAGE,7,DEBTCONSOLIDATION,D,24000,,1,0.28,Y,2,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.279069767,23113.37829,0.54782998,12,0.124394645,1
CUST_13916,22,86000,MORTGAGE,7,EDUCATION,C,18000,13.48,1,0.21,N,2,Female,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.209302326,18100.37694,0.419771825,9,0.785534812,0
CUST_13917,26,98000,MORTGAGE,7,VENTURE,A,14000,7.88,0,0.14,N,3,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,24,0.142857143,23782.42948,0.385534995,5,0.370593687,0
CUST_13918,24,86000,MORTGAGE,0,PERSONAL,B,20000,10.99,1,0.23,N,4,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Part-time,12,0.23255814,14518.32525,0.401375875,10,0.662129021,0
CUST_13919,20,98000,MORTGAGE,4,EDUCATION,D,24250,,0,0.25,N,4,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,60,0.24744898,20462.05432,0.456245452,10,0.857147861,1
CUST_13920,25,55000,RENT,9,HOMEIMPROVEMENT,A,14000,6.62,0,0.25,N,2,Male,Divorced,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.254545455,5716.191099,0.358476202,3,0.580839351,1
CUST_13921,26,55000,RENT,2,EDUCATION,B,14000,9.99,0,0.25,N,4,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.254545455,13968.72734,0.508522315,1,0.672989374,1
CUST_13922,23,98000,MORTGAGE,3,VENTURE,A,10000,8.94,0,0.1,N,3,Male,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.102040816,20683.3354,0.313095259,8,0.254128557,0
CUST_13923,24,98000,MORTGAGE,8,MEDICAL,B,25000,11.83,0,0.26,N,3,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.255102041,5787.529528,0.314158465,6,0.925769032,1
CUST_13924,23,86000,MORTGAGE,7,DEBTCONSOLIDATION,D,4800,16,1,0.06,Y,3,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.055813953,23885.80143,0.333555831,3,0.156056753,0
CUST_13925,23,98000,MORTGAGE,4,EDUCATION,A,14500,8.94,0,0.15,N,3,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.147959184,14965.03651,0.300663638,5,0.184084599,0
CUST_13926,23,32000,OWN,4,PERSONAL,C,7500,12.98,0,0.23,N,3,Female,Single,PhD,UK,Wales,Swansea,51.6214,-3.9436,Unemployed,36,0.234375,7421.654841,0.466301714,3,0.659042918,0
CUST_13927,25,98000,MORTGAGE,3,HOMEIMPROVEMENT,B,1000,11.14,0,0.01,N,4,Male,Divorced,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.010204082,19196.11144,0.20608277,10,0.065809633,1
CUST_13928,23,98000,MORTGAGE,7,DEBTCONSOLIDATION,C,20000,13.57,0,0.2,N,4,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.204081633,9762.225167,0.303696175,9,0.70187175,1
CUST_13929,25,98000,MORTGAGE,2,PERSONAL,A,6400,9.63,0,0.07,N,4,Female,Single,Master,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.065306122,18648.67329,0.255598707,8,0.500061259,0
CUST_13930,25,98000,OWN,0,PERSONAL,A,2000,7.37,0,0.02,N,2,Female,Married,PhD,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.020408163,17259.98273,0.196530436,10,0.481100368,1
CUST_13931,22,98004,MORTGAGE,6,DEBTCONSOLIDATION,A,16000,7.66,0,0.16,N,3,Female,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,24,0.163258643,27579.88329,0.444674537,9,0.664982493,2
CUST_13932,25,86004,MORTGAGE,3,PERSONAL,A,15000,6.91,1,0.17,N,4,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,24,0.174410493,24486.45957,0.459123524,2,0.349931625,0
CUST_13933,23,55000,RENT,3,VENTURE,C,14000,11.66,0,0.25,N,3,Female,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.254545455,6213.213624,0.367512975,5,0.152566489,0
CUST_13934,21,55260,RENT,0,EDUCATION,A,14000,6.54,0,0.25,N,2,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.25334781,7464.585188,0.388428976,10,0.743212743,3
CUST_13935,23,73185,MORTGAGE,7,MEDICAL,B,7000,9.63,1,0.08,N,2,Female,Married,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.095648015,21617.70424,0.391032373,12,0.33938193,0
CUST_13936,21,98132,MORTGAGE,5,MEDICAL,B,15000,11.36,0,0.15,N,4,Male,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.152855338,5872.856434,0.212701835,3,0.503151692,0
CUST_13937,21,98280,MORTGAGE,2,DEBTCONSOLIDATION,A,10000,6.62,0,0.1,N,2,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.101750102,22370.03552,0.329365441,10,0.486441352,2
CUST_13938,23,98280,MORTGAGE,7,EDUCATION,A,9400,6.62,0,0.1,N,3,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,12,0.095645096,5980.578334,0.156497541,4,0.537315944,2
CUST_13939,23,98400,MORTGAGE,7,EDUCATION,A,9000,6.62,0,0.09,N,4,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.091463415,9163.522878,0.184588647,7,0.268026825,0
CUST_13940,26,98400,MORTGAGE,4,VENTURE,A,8450,6.99,0,0.09,N,2,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,60,0.085873984,23236.90644,0.322021407,12,0.199907266,0
CUST_13941,22,55992,RENT,6,VENTURE,B,14000,12.21,0,0.25,N,3,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,24,0.250035719,4690.97151,0.333815036,7,0.792721121,0
CUST_13942,24,98400,MORTGAGE,0,EDUCATION,C,8000,12.68,0,0.08,N,2,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,12,0.081300813,9775.15259,0.180641795,15,0.409937173,2
CUST_13943,23,98400,MORTGAGE,0,EDUCATION,B,10000,11.14,0,0.1,N,4,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.101626016,5970.461774,0.162301441,11,0.508771664,0
CUST_13944,22,56000,RENT,5,EDUCATION,C,14000,14.35,0,0.25,Y,4,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,36,0.25,11421.05363,0.453947386,8,0.944410666,0
CUST_13945,23,32000,OWN,2,VENTURE,A,6500,8.59,0,0.2,N,2,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.203125,8638.261288,0.473070665,9,0.853734702,0
CUST_13946,24,98518,MORTGAGE,8,VENTURE,A,10000,8.59,0,0.1,N,3,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,36,0.101504294,7870.620798,0.181394474,10,0.058500204,1
CUST_13947,25,56004,RENT,0,DEBTCONSOLIDATION,A,14000,6.92,0,0.25,N,2,Female,Married,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.249982144,16598.013,0.546354064,3,0.205712653,0
CUST_13948,26,98700,MORTGAGE,6,HOMEIMPROVEMENT,C,9600,13.06,0,0.1,N,3,Male,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.097264438,5225.651176,0.150209232,5,0.715557212,2
CUST_13949,24,32000,OWN,3,HOMEIMPROVEMENT,B,15000,,0,0.47,N,3,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.46875,8482.721108,0.733835035,1,0.619579186,0
CUST_13950,24,56004,RENT,2,MEDICAL,C,14000,12.61,0,0.25,N,2,Female,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.249982144,13570.98691,0.492303887,10,0.674580481,0
CUST_13951,23,98800,MORTGAGE,7,VENTURE,B,1000,11.49,0,0.01,N,3,Male,Married,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Unemployed,24,0.010121457,9330.954529,0.104564317,3,0.721311957,1
CUST_13952,22,99000,MORTGAGE,6,VENTURE,A,18000,8.9,0,0.18,N,3,Male,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,12,0.181818182,10789.44938,0.290802519,9,0.127868054,0
CUST_13953,24,99000,MORTGAGE,8,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,2,Female,Divorced,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.121212121,10765.3402,0.229952931,11,0.830157963,0
CUST_13954,26,57600,RENT,10,VENTURE,B,14000,10.37,0,0.24,N,2,Male,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.243055556,15303.58739,0.508742837,5,0.085990721,2
CUST_13955,26,99000,MORTGAGE,10,VENTURE,B,5000,11.49,0,0.05,N,2,Female,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,12,0.050505051,22818.51495,0.280995101,8,0.880421977,0
CUST_13956,25,58000,RENT,5,MEDICAL,C,14000,12.61,0,0.24,Y,3,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.24137931,14059.96378,0.483792479,1,0.288305881,1
CUST_13957,26,60000,RENT,2,MEDICAL,B,14000,12.69,0,0.23,N,4,Male,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.233333333,6438.526664,0.340642111,3,0.244523817,0
CUST_13958,22,60000,RENT,6,PERSONAL,A,14000,6.03,0,0.23,N,2,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,12,0.233333333,17359.41221,0.52265687,1,0.71204852,0
CUST_13959,25,99000,MORTGAGE,9,DEBTCONSOLIDATION,A,15000,6.17,0,0.15,N,4,Male,Married,Master,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.151515152,7230.511577,0.224550622,1,0.206233983,1
CUST_13960,23,60000,RENT,4,EDUCATION,D,14000,14.84,0,0.23,Y,3,Male,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.233333333,3766.169252,0.296102821,6,0.357928273,1
CUST_13961,23,99000,MORTGAGE,8,EDUCATION,A,1800,7.88,0,0.02,N,2,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.018181818,11707.21517,0.136436517,15,0.651623459,0
CUST_13962,26,99000,MORTGAGE,9,MEDICAL,C,20000,14.22,0,0.2,N,4,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.202020202,9133.624809,0.294279038,2,0.806968912,0
CUST_13963,24,99000,MORTGAGE,8,EDUCATION,B,12250,9.88,0,0.12,N,2,Male,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,12,0.123737374,25023.80042,0.376503035,9,0.545340307,1
CUST_13964,22,60000,RENT,7,VENTURE,A,14000,7.88,0,0.23,N,2,Male,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.233333333,3512.497895,0.291874965,4,0.628107069,0
CUST_13965,26,99085,MORTGAGE,10,VENTURE,D,8000,14.91,0,0.08,Y,4,Male,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.08073876,18756.9993,0.270040867,10,0.945217404,0
CUST_13966,23,99200,MORTGAGE,7,DEBTCONSOLIDATION,A,23000,6.91,0,0.23,N,4,Female,Married,PhD,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.231854839,8605.672462,0.318605569,2,0.374448715,0
CUST_13967,24,87220,MORTGAGE,7,VENTURE,C,8000,,1,0.09,Y,3,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.091722082,12705.64562,0.237395616,8,0.514896573,0
CUST_13968,22,60000,RENT,3,DEBTCONSOLIDATION,C,14000,13.48,0,0.23,Y,3,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.233333333,8467.790789,0.37446318,2,0.550858989,0
CUST_13969,25,99473,MORTGAGE,9,PERSONAL,B,8500,11.58,0,0.09,N,2,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.085450323,16848.47772,0.254827719,5,0.577933628,0
CUST_13970,23,99500,MORTGAGE,7,EDUCATION,D,25000,15.7,0,0.25,N,2,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,36,0.251256281,20994.73212,0.462258614,3,0.718919588,0
CUST_13971,25,54000,RENT,6,DEBTCONSOLIDATION,D,14000,14.59,1,0.26,Y,4,Male,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.259259259,13304.64248,0.505641527,6,0.339201729,1
CUST_13972,25,99600,MORTGAGE,1,HOMEIMPROVEMENT,B,12800,12.42,0,0.13,N,4,Male,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.128514056,18444.88147,0.313703629,15,0.159954582,0
CUST_13973,22,99600,MORTGAGE,6,PERSONAL,A,7125,7.51,0,0.07,N,4,Female,Married,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,60,0.071536145,6978.171503,0.141598107,5,0.772162285,0
CUST_13974,22,99600,MORTGAGE,6,MEDICAL,B,5000,9.67,0,0.05,N,3,Male,Divorced,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.050200803,28381.71952,0.335157827,3,0.086566813,0
CUST_13975,23,99670,MORTGAGE,2,PERSONAL,D,5500,14.74,0,0.06,N,4,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.055182101,11704.12389,0.172610855,2,0.91945504,0
CUST_13976,22,60000,RENT,0,EDUCATION,C,14000,12.73,0,0.23,N,2,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.233333333,13386.11237,0.456435206,11,0.487392485,0
CUST_13977,24,99750,MORTGAGE,8,HOMEIMPROVEMENT,B,12000,9.62,0,0.12,N,3,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.120300752,17617.65853,0.296918882,1,0.5987418,0
CUST_13978,25,99800,MORTGAGE,1,MEDICAL,A,12000,8.94,0,0.12,N,2,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,60,0.120240481,21854.15137,0.339219954,4,0.834760814,2
CUST_13979,26,99900,MORTGAGE,10,PERSONAL,A,2700,,0,0.03,N,3,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.027027027,15187.00128,0.179049062,14,0.495315196,1
CUST_13980,25,60000,RENT,5,HOMEIMPROVEMENT,B,14000,,0,0.23,N,2,Female,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.233333333,5942.495981,0.332374933,9,0.83276984,0
CUST_13981,23,99996,MORTGAGE,7,EDUCATION,A,20000,7.49,0,0.2,N,3,Female,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.200008,29785.06367,0.497870552,15,0.884394134,0
CUST_13982,25,99996,MORTGAGE,6,MEDICAL,B,8000,,0,0.08,N,4,Male,Married,Master,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.0800032,16338.92901,0.243399026,1,0.756158698,1
CUST_13983,23,99996,MORTGAGE,2,PERSONAL,B,4800,11.49,0,0.05,N,2,Male,Single,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,12,0.04800192,14659.85465,0.194606331,13,0.100800189,0
CUST_13984,22,61000,RENT,0,EDUCATION,A,14000,6.99,0,0.23,N,4,Male,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.229508197,7513.777171,0.352684872,6,0.674251094,0
CUST_13985,25,99996,MORTGAGE,5,HOMEIMPROVEMENT,B,12000,10.38,0,0.12,N,4,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,24,0.1200048,21327.44935,0.333287825,13,0.611865834,0
CUST_13986,23,62000,RENT,7,DEBTCONSOLIDATION,B,14000,10.99,0,0.23,N,4,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.225806452,14922.55493,0.466492822,12,0.553381645,0
CUST_13987,24,99996,MORTGAGE,5,MEDICAL,C,10000,13.61,0,0.1,Y,3,Female,Married,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.100004,7103.914718,0.171045989,14,0.254461823,1
CUST_13988,24,62004,RENT,6,VENTURE,A,14000,8.59,0,0.23,N,4,Female,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.225791884,7479.114839,0.346414987,9,0.713476324,1
CUST_13989,25,99996,MORTGAGE,3,VENTURE,A,8000,8,0,0.08,N,2,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Self-employed,12,0.0800032,5095.817029,0.130963409,2,0.64363688,1
CUST_13990,24,62800,RENT,5,PERSONAL,B,14000,12.69,0,0.22,N,2,Male,Married,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.222929936,18183.42876,0.51247498,5,0.46872156,1
CUST_13991,23,100000,MORTGAGE,7,MEDICAL,B,25000,11.71,0,0.25,N,3,Male,Married,PhD,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.25,24863.50761,0.498635076,15,0.605729269,0
CUST_13992,24,100000,MORTGAGE,1,EDUCATION,B,6600,9.91,0,0.07,N,2,Male,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.066,24016.81837,0.306168184,13,0.822622514,0
CUST_13993,22,64000,RENT,2,DEBTCONSOLIDATION,A,14000,7.88,0,0.22,N,3,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.21875,12949.8978,0.421092153,6,0.220782256,0
CUST_13994,23,65000,RENT,3,PERSONAL,B,14000,10.65,0,0.22,N,4,Female,Single,PhD,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.215384615,13029.34439,0.415836067,8,0.163250028,0
CUST_13995,23,100000,MORTGAGE,7,PERSONAL,D,35000,16.77,0,0.35,N,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.35,17629.61264,0.526296126,6,0.604137081,1
CUST_13996,23,65000,RENT,2,DEBTCONSOLIDATION,B,14000,9.99,0,0.22,N,2,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.215384615,16551.21512,0.470018694,5,0.311979515,0
CUST_13997,24,65000,RENT,0,EDUCATION,B,14000,10.99,0,0.22,N,4,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.215384615,12754.12872,0.41160198,6,0.534048704,1
CUST_13998,23,100000,MORTGAGE,4,EDUCATION,D,14000,17.58,0,0.14,Y,3,Female,Divorced,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.14,8289.423967,0.22289424,2,0.561226013,1
CUST_13999,23,100000,MORTGAGE,4,MEDICAL,C,15000,13.49,0,0.15,N,4,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.15,23189.30719,0.381893072,5,0.663748458,0
CUST_14000,24,100000,OWN,4,MEDICAL,A,6000,8.9,0,0.06,N,2,Female,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.06,21977.69854,0.279776985,9,0.904963333,0
CUST_14001,22,65000,RENT,3,MEDICAL,A,14000,7.49,0,0.22,N,2,Male,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.215384615,12121.60119,0.401870788,3,0.084962001,0
CUST_14002,26,66000,RENT,10,PERSONAL,A,14000,6.62,0,0.21,N,3,Female,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.212121212,13091.81616,0.410482063,13,0.819511598,0
CUST_14003,25,100000,MORTGAGE,9,PERSONAL,A,6000,8.9,0,0.06,N,3,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.06,25227.61171,0.312276117,1,0.914148861,1
CUST_14004,25,31200,OWN,9,PERSONAL,A,15000,6.03,0,0.48,N,4,Female,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.480769231,2651.050146,0.565738787,9,0.851485816,1
CUST_14005,23,66000,RENT,1,EDUCATION,C,14000,12.99,0,0.21,N,3,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.212121212,7818.228106,0.330579214,10,0.908573114,0
CUST_14006,25,100000,MORTGAGE,6,VENTURE,B,12000,9.91,0,0.12,N,4,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,24,0.12,18084.61938,0.300846194,5,0.098322031,0
CUST_14007,26,100000,MORTGAGE,7,VENTURE,A,9200,6.03,0,0.09,N,3,Male,Married,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.092,13668.18596,0.22868186,6,0.256718332,0
CUST_14008,22,100000,MORTGAGE,6,EDUCATION,B,9000,,0,0.09,N,2,Male,Widowed,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.09,28323.25125,0.373232513,4,0.103231347,0
CUST_14009,25,88000,MORTGAGE,9,PERSONAL,D,20000,17.58,1,0.23,N,3,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.227272727,11483.98951,0.357772608,12,0.739474275,0
CUST_14010,23,100000,OWN,7,PERSONAL,D,35000,16.77,0,0.35,N,4,Male,Married,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.35,5330.008673,0.403300087,2,0.369695503,0
CUST_14011,25,100000,MORTGAGE,9,HOMEIMPROVEMENT,B,4800,10.65,0,0.05,N,3,Female,Married,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.048,14645.09893,0.194450989,6,0.225756989,0
CUST_14012,25,100000,MORTGAGE,9,HOMEIMPROVEMENT,A,11650,6.62,0,0.12,N,3,Female,Divorced,High School,USA,California,San Francisco,37.7749,-122.4194,Unemployed,24,0.1165,28586.15018,0.402361502,6,0.252402159,0
CUST_14013,23,88000,MORTGAGE,4,HOMEIMPROVEMENT,C,8400,14.65,1,0.1,N,4,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.095454545,16487.37598,0.282811091,13,0.706202138,0
CUST_14014,24,69000,RENT,3,VENTURE,C,14000,12.61,0,0.2,Y,2,Female,Single,PhD,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.202898551,20500.39416,0.500005712,3,0.685825702,1
CUST_14015,26,69575,RENT,3,MEDICAL,A,14000,9.63,0,0.2,N,3,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.201221703,10960.49018,0.358756596,11,0.831225975,2
CUST_14016,25,100000,MORTGAGE,0,EDUCATION,A,15000,6.03,0,0.15,N,3,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.15,19010.85849,0.340108585,14,0.682493931,0
CUST_14017,25,63996,RENT,9,DEBTCONSOLIDATION,D,14000,14.42,1,0.22,Y,2,Male,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.218763673,10443.62576,0.381955525,3,0.522435368,0
CUST_14018,21,70000,RENT,5,PERSONAL,A,14000,6.99,0,0.2,N,3,Male,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.2,3980.101404,0.256858591,14,0.393646828,0
CUST_14019,23,31200,OWN,7,EDUCATION,B,6000,10.37,0,0.19,N,3,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,36,0.192307692,2669.838093,0.277879426,8,0.637571739,0
CUST_14020,25,70000,RENT,2,HOMEIMPROVEMENT,B,14000,9.99,0,0.2,N,2,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,36,0.2,9419.71298,0.334567328,10,0.768510455,1
CUST_14021,24,55845,RENT,1,MEDICAL,D,14000,14.96,1,0.21,N,4,Male,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Unemployed,24,0.250693885,16515.35493,0.546429491,14,0.246292684,0
CUST_14022,22,100000,MORTGAGE,7,PERSONAL,A,6000,8.49,0,0.06,N,2,Female,Single,PhD,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.06,26860.97852,0.328609785,7,0.132196709,0
